"","chapter","character","line"
"14698",32,"Chidi Anagonye","What if I ruined her?"
"14699",32,"Chidi Anagonye","What if I sent her down the wrong path and she ends up in the Bad Place?"
"14700",32,"Chidi Anagonye","I have to undo what I did."
"14701",32,"Chidi Anagonye","Janet, fire up the simulator."
"14702",32,"Eleanor Shellstrop","Dude, no more simulations."
"14703",32,"Eleanor Shellstrop","Just talk to her."
"14704",32,"Eleanor Shellstrop","Breakups never end with both people feeling great."
"14705",32,"Eleanor Shellstrop","But she's a badass, and her world is bigger than your relationship."
"14706",32,"Eleanor Shellstrop","She'll recover."
"14707",32,"Eleanor Shellstrop","Just go, be a person."
"14708",32,"Chidi Anagonye","Right."
"14709",32,"Chidi Anagonye","Here I go."
"14710",32,"Eleanor Shellstrop","Janet, can I use the simulator?"
"14711",32,"Eleanor Shellstrop","There's a very specific Lenny Kravitz concert I want to be front row at."
"14712",32,"Janet","Sure!"
"14713",32,"Janet","FYI, when the system boots up, you might find yourself in a steam room with Jason, who will be wearing an old-timey strongman onesie."
"14714",32,"Janet","It's a bug in the system."
"14715",32,"Donkey Doug","Pillboi?"
"14716",32,"Jason Mendoza","No, it's me."
"14717",32,"Jason Mendoza","Pillboi's friend Jason."
"14718",32,"Jason Mendoza","Pillboi's not coming."
"14719",32,"Donkey Doug","If you're here to tell me an energy drink body spray is a bad idea, I've heard it before."
"14720",32,"Donkey Doug","From a bank and some doctors."
"14721",32,"Jason Mendoza","I'mma help you make Double Trouble, but you gotta leave Pillboi alone from now on."
"14722",32,"Jason Mendoza","I'm trying to save him."
"14723",32,"Donkey Doug","Oh, dip."
"14724",32,"Donkey Doug","You got religious and shizz?"
"14725",32,"Donkey Doug","Amen."
"14726",32,"Jason Mendoza","Amen."
"14727",32,"Jason Mendoza","Okay, hurry up and get this crap in my truck."
"14728",32,"Police Officer","Jacksonville Police."
"14729",32,"Police Officer","Come out with your hands up!"
"14730",32,"Donkey Doug","Are you a cop?"
"14731",32,"Donkey Doug","Because if you are, you have to tell us!"
"14732",32,"Police Officer","Yes."
"14733",32,"Police Officer","This is the police."
"14734",32,"Donkey Doug","Yup, I knew it."
"14735",32,"Donkey Doug","It's the cops."
"14736",32,"Donkey Doug","What do we do?"
"14737",32,"Jason Mendoza","Yo, let's get out of here."
"14738",32,"Donkey Doug","No."
"14739",32,"Donkey Doug","I know I haven't been the best father in the world."
"14740",32,"Donkey Doug","I might not have even been in the top five."
"14741",32,"Donkey Doug","I want to make up for that."
"14742",32,"Donkey Doug","I'll distract them, you run out the back."
"14743",32,"Jason Mendoza","No, that's crazy."
"14744",32,"Donkey Doug","It's what my dad did for me."
"14745",32,"Donkey Doug","And his dad, for him."
"14746",32,"Donkey Doug","And some day, you'll do this exact thing for your son."
"14747",32,"Jason Mendoza","I mean, I hope not."
"14748",32,"Jason Mendoza","But thanks, Donkey Doug."
"14749",32,"Donkey Doug","Hey… call me ""Donkey Dad""."
"14750",32,"Jason Mendoza","Okay, Donkey Dad."
"14751",32,"Donkey Doug","Nah, that sounds wack."
"14752",32,"Donkey Doug","Call me Donkey Doug."
"14753",32,"Jason Mendoza","Cool."
"14754",32,"Donkey Doug","Bortles!"
"14755",32,"Chidi Anagonye","Uh… here's the truth."
"14756",32,"Chidi Anagonye","You're amazing."
"14757",32,"Chidi Anagonye","And my feelings have changed."
"14758",32,"Chidi Anagonye","I wish I could tell you why."
"14759",32,"Chidi Anagonye","I really, really do."
"14760",32,"Chidi Anagonye","But… I can't."
"14761",32,"Simone Garnett","Well, you seem to know what you want, which is rare for you."
"14762",32,"Chidi Anagonye","Well, I uh… I hope you keep the study going."
"14763",32,"Chidi Anagonye","It might help a lot of people."
"14764",32,"Simone Garnett","Well, see you in the next life."
"14765",32,"Chidi Anagonye","What?"
"14766",32,"Chidi Anagonye","Why would you say that?"
"14767",32,"Chidi Anagonye","What do you know?"
"14768",32,"Simone Garnett","It's a figure of speech."
"14769",32,"Simone Garnett","You're so weird, man."
"14770",32,"Simone Garnett","I think maybe this is for the best."
"14771",32,"Michael","So, your covert mission is to continue to report to this job until you receive our signal."
"14772",32,"Michael","Now, this is the most important thing… you cannot commit any more crimes, and you must help these people as much as you can."
"14773",32,"Michael","The mission depends on it."
"14774",32,"Pillboi","Roger that."
"14775",32,"Pillboi","Man, I can't believe this whole time you guys were with NASA."
"14776",32,"Tahani Al-Jamil","Yes, we are secret astronaut spies."
"14777",32,"Tahani Al-Jamil","That is indeed what Jason told you."
"14778",32,"Jason Mendoza","Take good care of these old fools and stay out of trouble."
"14779",32,"Pillboi","I love you, bro."
"14780",32,"Jason Mendoza","I love you, bro."
"14781",32,"Jason Mendoza","Psych!"
"14782",32,"Pillboi","I got you, bro."
"14783",32,"Jason Mendoza","I got you, bro."
"14784",32,"Jason Mendoza","Jag…"
"14785",32,"Pillboi","… uars…"
"14786",32,"Jason Mendoza","… rule."
"14787",32,"Pillboi","… rule."
"14788",32,"Tahani Al-Jamil","Well, my sister's museum exhibit opens tomorrow."
"14789",32,"Tahani Al-Jamil","Are you all ready for some Al-Jamil family reconciliation?"
"14790",32,"Jason Mendoza","You know it, wifey!"
"14791",32,"Jason Mendoza","Soul Squad is on a roll."
"14792",32,"Jason Mendoza","I pretty much nailed that Pillboi thing."
"14793",32,"Jason Mendoza","And I got closure with my dad, Donkey Doug."
"14794",32,"Eleanor Shellstrop","That remains depressing."
"14795",32,"Eleanor Shellstrop","But I'm happy for you, bud."
"14796",32,"Eleanor Shellstrop","I never got to do that with my parents, and now they're both dead, so it's impossible."
"14797",32,"Janet","So, the thing is, one of your parents is not technically actually dead."
"14798",32,"Eleanor Shellstrop","What are you talking about?"
"14799",32,"Michael","Your mother's alive."
"14800",32,"Michael","She faked her own death."
"14801",32,"Eleanor Shellstrop","I'm sorry, Tahani."
"14802",32,"Eleanor Shellstrop","I don't think I'll be able to stay with you here in Budapest."
"14803",32,"Eleanor Shellstrop","Turns out my mom isn't dead, so I need to fly back to America to murder her."
"14804",33,"Eleanor Shellstrop","So my mom is alive and she lives here."
"14805",33,"Eleanor Shellstrop","Why didn't you tell me sooner, man?"
"14806",33,"Michael","I'd already told you that you'd died, and that I had tortured you for centuries, and that you're doomed to be tortured again."
"14807",33,"Michael","I just didn't want to be, like, a bummer."
"14808",33,"Michael","But now you know everything important about your life."
"14809",33,"Michael","I promise."
"14810",33,"Eleanor Shellstrop","A police officer came to my home and told me that my mom had been accidentally trampled to death when she bent down to adjust her toe ring at a Rascal Flatts concert."
"14811",33,"Michael","That police officer was an actor."
"14812",33,"Michael","See, about a month before, your mom had gotten drunk, wandered into a charity auction and bid $30,000 for a date with Gene Simmons, outbidding everyone else by $29,800."
"14813",33,"Michael","She didn't wanna pay."
"14814",33,"Michael","So, she faked her death, moved to Nevada and reinvented herself as Diana Tremaine."
"14815",33,"Eleanor Shellstrop","Diana Tremaine is my fake ID name!"
"14816",33,"Eleanor Shellstrop","How dare she steal the identity I stole."
"14817",33,"Michael","Look, I know this is a lot to take in, but we're here to help your mom get into the Good Place."
"14818",33,"Michael","Whatever you're feeling, remember, this is not about you."
"14819",33,"Eleanor Shellstrop","Right."
"14820",33,"Eleanor Shellstrop","How could you do this to me?"
"14821",33,"Donna Shellstrop","Yay!"
"14822",33,"Donna Shellstrop","You found me!"
"14823",33,"Eleanor Shellstrop","What the hell, Mom?"
"14824",33,"Donna Shellstrop","Okay, baby, I can explain everything."
"14825",33,"Donna Shellstrop","Let's all just take a breath."
"14826",33,"Donna Shellstrop","You haven't even introduced me to this stretched out, sexy Alex Trebek."
"14827",33,"Michael","I'm Michael."
"14828",33,"Michael","It's nice to meet you, Donna."
"14829",33,"Donna Shellstrop","Oh, uh, it's Diana now, for, you know, police reasons."
"14830",33,"Eleanor Shellstrop","By the way, whose McMansion is this?"
"14831",33,"Donna Shellstrop","My boyfriend, Dave's."
"14832",33,"Donna Shellstrop","He's kind of a dork, but real sweet and so fancy."
"14833",33,"Donna Shellstrop","His napkins are made out of, like, shirt material."
"14834",33,"Michael","Cloth."
"14835",33,"Eleanor Shellstrop","Okay, now this is making sense."
"14836",33,"Eleanor Shellstrop","You change your name, bag a rich loser with a tacky house."
"14837",33,"Eleanor Shellstrop","I get it."
"14838",33,"Eleanor Shellstrop","You're running a scam."
"14839",33,"Donna Shellstrop","No."
"14840",33,"Donna Shellstrop","Baby, this is as real as the nails under my acrylic nails."
"14841",33,"Donna Shellstrop","I'm a different person."
"14842",33,"Eleanor Shellstrop","Spare me."
"14843",33,"Eleanor Shellstrop","You will always be sun-baked Arizona trash."
"14844",33,"Eleanor Shellstrop","And I know that because I grew up baking right beside you."
"14845",33,"Dave Katterttrune","Oh, geez, I didn't know we had company."
"14846",33,"Dave Katterttrune","Hey."
"14847",33,"Dave Katterttrune","Hi, I'm Dave."
"14848",33,"Michael","Michael."
"14849",33,"Eleanor Shellstrop","Of course you're Dave."
"14850",33,"Eleanor Shellstrop","Hey, Dave?"
"14851",33,"Eleanor Shellstrop","You and I need to have a little conversation."
"14852",33,"Patricia Katterttrune","Diana."
"14853",33,"Donna Shellstrop","Oh, hey."
"14854",33,"Eleanor Shellstrop","Who the hell is this chick?"
"14855",33,"Dave Katterttrune","This is my little potato pie, Patricia."
"14856",33,"Dave Katterttrune","And who might you be, by the way?"
"14857",33,"Donna Shellstrop","Eleanor is my sorority sister."
"14858",33,"Eleanor Shellstrop","Right."
"14859",33,"Eleanor Shellstrop","Good old Kappa Zeta… Jones."
"14860",33,"Dave Katterttrune","Oh!"
"14861",33,"Donna Shellstrop","Hey."
"14862",33,"Tahani Al-Jamil","I can't believe I have to wait in line to see my own sister."
"14863",33,"Tahani Al-Jamil","I have never waited in any kind of formation, let alone a line."
"14864",33,"Chidi Anagonye","Wow!"
"14865",33,"Chidi Anagonye","Is this whole room just her work?"
"14866",33,"Tahani Al-Jamil","Don't be fooled, Chidi."
"14867",33,"Tahani Al-Jamil","Kamilah is a charlatan."
"14868",33,"Tahani Al-Jamil","All she has to do is paint some dumb shapes and people go mad."
"14869",33,"Jason Mendoza","Those aren't dumb shapes."
"14870",33,"Jason Mendoza","They're a pair of boobs."
"14871",33,"Jason Mendoza","And then two extra sideboobs."
"14872",33,"Jason Mendoza","It symbolizes that boobs come in all shapes and sizes and distances apart."
"14873",33,"Tahani Al-Jamil","Ugh!"
"14874",33,"Tahani Al-Jamil","Maybe we should just go."
"14875",33,"Tahani Al-Jamil","There are plenty of other people I could help."
"14876",33,"Tahani Al-Jamil","Like my good friend Ben Affleck and his crippling addiction to back tattoos."
"14877",33,"Tahani Al-Jamil","Or my other good friend Matt Damon and his crippling addiction to my friend Ben Affleck."
"14878",33,"Janet","It's important that you make amends."
"14879",33,"Janet","Your competitive relationship with Kamilah is largely the reason that you didn't get into the Good Place."
"14880",33,"Janet","Stands to reason that the same would be true for her."
"14881",33,"Tahani Al-Jamil","Fine."
"14882",33,"Tahani Al-Jamil","But the waiting is over."
"14883",33,"Tahani Al-Jamil","Excuse me."
"14884",33,"Tahani Al-Jamil","Excuse me."
"14885",33,"Tahani Al-Jamil","Excuse me."
"14886",33,"Kamilah Al-Jamil","Tahani."
"14887",33,"Kamilah Al-Jamil","Were you waiting in line to see me?"
"14888",33,"Kamilah Al-Jamil","That's hilarious."
"14889",33,"Kamilah Al-Jamil","As a frog stares up in awe at the treetops, so too does humanity gawk at the purity of a blinding truth."
"14890",33,"Kamilah Al-Jamil","Napkins and forks are in the back."
"14891",33,"Tahani Al-Jamil","So, making omelets is art now, is it?"
"14892",33,"Kamilah Al-Jamil","Not that I'd expect you to understand, but it's a commentary on the world's fascination with subservience, consumption, death and pedagogy."
"14893",33,"Kamilah Al-Jamil","Cheddar or Swiss?"
"14894",33,"Tahani Al-Jamil","Oh, no, I don't want an omelet."
"14895",33,"Tahani Al-Jamil","I just came for a quick sisterly chat."
"14896",33,"Kamilah Al-Jamil","My sister, Tahani, refuses to order an omelet."
"14897",33,"Kamilah Al-Jamil","As a result, the exhibit is now over and will never be shown again."
"14898",33,"Kamilah Al-Jamil","There will be no refunds."
"14899",33,"Jozsef MÔøΩvÔøΩszember","Typical Tahani!"
"14900",33,"Istvan MÔøΩvÔøΩsziEmber-BarÔøΩtja","And after Kamilah saved her life?"
"14901",33,"Istvan MÔøΩvÔøΩsziEmber-BarÔøΩtja","What treachery!"
"14902",33,"Chidi Anagonye","Sisters."
"14903",33,"Chidi Anagonye","Am I right?"
"14904",33,"Dave Katterttrune","Hey, now."
"14905",33,"Dave Katterttrune","I just checked my Apple Watch and it's marg-o'-clock."
"14906",33,"Dave Katterttrune","So, Michael, what do you do?"
"14907",33,"Michael","Ah, well, uh, I'm an architect."
"14908",33,"Dave Katterttrune","Get out of here."
"14909",33,"Dave Katterttrune","Me, too."
"14910",33,"Michael","Huh!"
"14911",33,"Donna Shellstrop","Dave's real good."
"14912",33,"Donna Shellstrop","You should see the new Hooters on I-15."
"14913",33,"Donna Shellstrop","It looks classy."
"14914",33,"Donna Shellstrop","Like a bank."
"14915",33,"Eleanor Shellstrop","So, how did you two loverats meet?"
"14916",33,"Dave Katterttrune","Oh, it's a fun story."
"14917",33,"Dave Katterttrune","I was working on this project tearing down a condemned bar called the Desert Rash."
"14918",33,"Dave Katterttrune","I went in to meet with the contractors and Diana is sitting at the bar, drinking a seven in Seven in seven."
"14919",33,"Eleanor Shellstrop","Seven shots of Seagram's 7 in seven minutes."
"14920",33,"Eleanor Shellstrop","It's Diana's morning drink."
"14921",33,"Dave Katterttrune","Oh, that's right."
"14922",33,"Dave Katterttrune","It was very early in the morning."
"14923",33,"Dave Katterttrune","Well, this little spitfire finds out it's me who's closing down the bar."
"14924",33,"Dave Katterttrune","Next thing I know, she's got a knife to my face."
"14925",33,"Dave Katterttrune","I would have been scared if she hadn't been the most gorgeous thing I've ever seen in my life."
"14926",33,"Donna Shellstrop","Aww."
"14927",33,"Donna Shellstrop","One thing leads to another, and all of a sudden, we're playing tonsil tennis on a broken toilet in the alley out back."
"14928",33,"Eleanor Shellstrop","Cute."
"14929",33,"Dave Katterttrune","So how did you and Eleanor become friends?"
